Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"EPS diluted, Trailing 12 months","EPS diluted, Trailing 12 months - Currency","EPS diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Analyst Rating
LW,"Lamb Weston Holdings, Inc.",50.6,USD,-0.4720692368214044,173936,0.12392513279295868,7140450183.095986,USD,19.844693701466785,2.5498,USD,-65.9236094405688,2.83147822690881,Consumer non-durables,Buy
KBR,"KBR, Inc.",54.91,USD,0.9004042631385425,189796,0.10929411730154855,7123807293.532156,USD,18.34552804784337,2.9931,USD,,1.13510520487265,Technology services,Strong buy
WAY,Waystar Holding Corp.,41.135,USD,0.25591030952960486,134138,0.08273746543250676,7117136238.165731,USD,309.053343350864,0.1331,USD,,0,Technology services,Strong buy
CFLT,"Confluent, Inc.",20.905,USD,2.3250122369065167,1091623,0.11873975869404507,7115850017.36515,USD,,-0.9786,USD,21.868263473053887,0,Technology services,Buy
AZEK,The AZEK Company Inc.,49.45,USD,0.9183673469387813,293494,0.12476161436412594,7113279429.043878,USD,47.92131020447718,1.0319,USD,2.9634803432448673,0,Producer manufacturing,Buy
IONQ,"IonQ, Inc.",29.1318,USD,-0.028140013726843535,14200709,1.0108893760040896,7094572420.397831,USD,,-1.5395,USD,-97.85374630510219,0,Electronic technology,Strong buy
GTLS,"Chart Industries, Inc.",154.98,USD,2.8127902348414358,104708,0.16212654132316118,7082485280.478173,USD,31.273079484230276,4.9557,USD,355.696551724138,0,Producer manufacturing,Strong buy
TTC,Toro Company (The),70.86,USD,2.0743301642178014,95220,0.13189940405627373,7073249316.657736,USD,18.056263377841198,3.9244,USD,43.60362997658079,2.11458779825689,Producer manufacturing,Buy
SPXC,"SPX Technologies, Inc.",151.01,USD,0.3188733142895036,15175,0.05673185627381429,7053137138.68033,USD,34.91237804596106,4.3254,USD,30.55446560622982,0,Producer manufacturing,Strong buy
SRAD,Sportradar Group AG,22.615,USD,-2.814782982380753,585550,0.18230890342136416,7032172038.527933,USD,181.0648518815052,0.1249,USD,5.668358714043991,0,Technology services,Strong buy
SAIA,"Saia, Inc.",263.81,USD,1.4770935107896968,56585,0.03595587667143833,7026317287.435549,USD,22.011497609531837,11.9851,USD,-13.147043690621999,0,Transportation,Buy
BFAM,Bright Horizons Family Solutions Inc.,122.33,USD,-0.7303416375882542,50502,0.1287657059255631,7019063795.945468,USD,44.172022820827614,2.7694,USD,93.88126575189025,0,Commercial services,Buy
GNRC,Generac Holdings Inc.,118.2464,USD,1.8926324859974124,101971,0.11340485134901739,6986192575.984117,USD,20.59503614038143,5.7415,USD,58.21598831601864,0,Producer manufacturing,Buy
LCID,"Lucid Group, Inc.",2.285,USD,1.555555555555562,16561416,0.17196716766640496,6969848585.708889,USD,,-1.2157,USD,3.400874056416365,0,Consumer durables,Neutral
OBDC,Blue Owl Capital Corporation,13.635,USD,-0.547045951859964,561741,0.2670527119869154,6968115005.622537,USD,8.938639045496263,1.5254,USD,-24.99016522423288,10.7871720116618,Finance,Buy
BPOP,"Popular, Inc.",100.34,USD,1.3228314652125641,58296,0.10988317090682079,6957473330.813289,USD,10.358425899161746,9.6868,USD,43.686958585498985,2.6653205451792,Finance,Buy
MTCH,"Match Group, Inc.",28.16,USD,-7.307439104674124,3003846,0.7589588198504992,6946463284.244898,USD,13.909607310447022,2.0245,USD,-10.932688077430704,1.26835781041389,Technology services,Buy
LNW,"Light & Wonder, Inc.",81.835,USD,-12.59745807967532,508377,0.4251942859465592,6942558106.73769,USD,22.202175859355922,3.6859,USD,108.36065573770495,0,Consumer services,Buy
CRL,"Charles River Laboratories International, Inc.",141.1,USD,3.0152588157990765,413761,0.23519366624805674,6930226914.12353,USD,,-0.6509,USD,-107.55998977908894,0,Commercial services,Neutral
AXTA,Axalta Coating Systems Ltd.,31.56,USD,-0.41022404544021,476012,0.1761542456506726,6897776272.608394,USD,15.463008329250368,2.041,USD,82.49284692417737,0,Process industries,Buy
KNX,Knight-Swift Transportation Holdings Inc.,42.32,USD,1.8286814244465783,331626,0.10873260963837045,6857956355.382097,USD,45.52495697074011,0.9296,USD,36.60543717854519,1.63528245787909,Transportation,Buy
LRN,"Stride, Inc.",157.15,USD,-1.0577346848832128,108291,0.10908530464577823,6839679506.776113,USD,24.53858405421442,6.4042,USD,50.34392093339909,0,Consumer services,Buy
SATS,EchoStar Corporation,23.84,USD,-1.6907216494845365,180348,0.1491702905068827,6831377996.905566,USD,,-0.5038,USD,91.9819203284898,0,Communications,Neutral
OLED,Universal Display Corporation,143.69,USD,0.26515944456073925,52681,0.06054475917365558,6829031793.147861,USD,29.873801950144493,4.8099,USD,4.599425887265136,1.17412652102754,Electronic technology,Buy
ZION,Zions Bancorporation N.A.,46.25,USD,1.894690460453843,352159,0.19757981987060774,6824802936.797753,USD,9.013134817009004,5.1314,USD,28.800200803212856,3.70125578321216,Finance,Neutral
PATH,"UiPath, Inc.",12.365,USD,2.1900826446281036,1802886,0.1787293986844625,6819210036.530166,USD,,-0.1281,USD,20.877084620135886,0,Technology services,Neutral
PSN,Parsons Corporation,63.705,USD,1.2798092209856913,87269,0.04598541949885278,6808471067.799921,USD,17.235734963880848,3.6961,USD,2003.6425725668753,0,Technology services,Buy
BWA,BorgWarner Inc.,30.99,USD,2.3447820343460943,491964,0.21571838272162247,6808077477.005944,USD,24.917584626517648,1.2437,USD,-52.96853728634095,1.51724137931034,Producer manufacturing,Buy
RLI,RLI Corp.,74.1,USD,0.18929150892374333,21052,0.04637131058205114,6800381671.48053,USD,24.378207658902486,3.0396,USD,-16.016909347111316,0.78397212543554,Finance,Neutral
OLLI,"Ollie's Bargain Outlet Holdings, Inc.",110.475,USD,0.04074979625100742,96663,0.09418344194232851,6783488001.568867,USD,34.17104856170739,3.233,USD,10.548811762694477,0,Retail trade,Buy
LEVI,Levi Strauss & Co,17.12,USD,3.444108761329306,236489,0.12234726251434026,6768015793.430816,USD,19.25759280089989,0.889,USD,187.60918796505987,3.21583178726036,Consumer non-durables,Buy
BXSL,Blackstone Secured Lending Fund,29.67,USD,-0.1346348030965976,194019,0.2144632923988056,6759387265.322787,USD,9.371150626954297,3.1661,USD,-15.485024825156154,10.4584040747029,Miscellaneous,Buy
QRVO,"Qorvo, Inc.",72.36,USD,1.4866760168302977,617272,0.24177256430215976,6758194741.598878,USD,123.73461012311901,0.5848,USD,,0,Electronic technology,Neutral
CHDN,"Churchill Downs, Incorporated",93.22,USD,0.7892745161639139,81605,0.05069241534497088,6733476340.834252,USD,16.59309362762549,5.618,USD,25.20894158550447,0.443600867678959,Consumer services,Strong buy
BMI,"Badger Meter, Inc.",228.41,USD,1.1245406649842795,15173,0.06442570132426598,6727429523.12423,USD,50.28288387451843,4.5425,USD,30.854986460793928,0.575122603655818,Producer manufacturing,Buy
SLM,SLM Corporation,31.995,USD,1.5069796954314767,229654,0.08273141706956486,6714359017.96066,USD,11.52308578837427,2.7766,USD,-13.30710628200324,1.54192097654995,Finance,Strong buy
LSCC,Lattice Semiconductor Corporation,48.79,USD,0.4322766570605205,458459,0.14693506427742026,6708993024.034582,USD,131.33243606998653,0.3715,USD,-76.23464687819856,0,Electronic technology,Buy
ALB,Albemarle Corporation,57.015,USD,1.7035319300749165,489239,0.14579249636158712,6708437037.298608,USD,,-11.1232,USD,-504.92173279941755,2.80918420594886,Process industries,Buy
AN,"AutoNation, Inc.",177.715,USD,1.2159699282378351,42440,0.07537490757960054,6700057728.495756,USD,10.51275680727845,16.9047,USD,-19.83658797977979,0,Retail trade,Buy
PB,"Prosperity Bancshares, Inc.",69.98,USD,0.9666714759774948,33361,0.0484781640462941,6666484784.947049,USD,13.370526758249108,5.2339,USD,20.875288683602776,3.29813395052799,Finance,Buy
BBWI,"Bath & Body Works, Inc.",31.29,USD,2.623811085601839,270450,0.07927128453774684,6664992440.189241,USD,8.600406794568743,3.6382,USD,-5.675248243499005,2.67827251422832,Retail trade,Buy
FR,"First Industrial Realty Trust, Inc.",48.74,USD,0.12325390304026762,154597,0.13570507572288273,6643800769,USD,24.175388125589013,2.0161,USD,-7.040759867207686,3.20156475190447,Finance,Buy
INFA,Informatica Inc.,19.2,USD,0.8933263268523287,431126,0.19791924179144904,6638854657.614293,USD,633.6633663366337,0.0303,USD,,0,Technology services,Buy
CRK,"Comstock Resources, Inc.",22.66,USD,1.251117068811444,333424,0.1473166506952567,6637517465.451296,USD,,-1.1162,USD,-608.983128134975,0,Energy minerals,Neutral
GPK,Graphic Packaging Holding Company,21.97,USD,0.5491990846681805,341133,0.07581947455852596,6629671552.774827,USD,10.766968880176426,2.0405,USD,-7.426730786679972,1.85688405797101,Process industries,Buy
NBIS,Nebius Group N.V.,27.7525,USD,1.1020036429872568,2422128,0.36340231010832175,6608115495.152278,USD,,,,,0,Technology services,Buy
MDGL,"Madrigal Pharmaceuticals, Inc.",297.605,USD,-0.4099320684000823,69883,0.17107954441132728,6607807264.505622,USD,,-18.044,USD,21.83296583332972,0,Health technology,Strong buy
LTH,"Life Time Group Holdings, Inc.",31.495,USD,-4.473764027904148,1263163,0.8135564685076089,6601857041.478011,USD,42.52633000270051,0.7406,USD,98.2334047109208,0,Consumer services,Buy
KNTK,Kinetik Holdings Inc.,41.57,USD,3.0490827962320197,280185,0.31380549289811865,6593784656.7533455,USD,40.919381828920166,1.0159,USD,-54.98692897337055,7.62962962962963,Industrial services,Buy
UWMC,UWM Holdings Corporation,4.1199,USD,0.9779411764705948,646717,0.1528693366259771,6588548331.171324,USD,,-0.1477,USD,-37.77985074626865,9.82800982800983,Finance,Buy
CWAN,"Clearwater Analytics Holdings, Inc.",23.22,USD,1.4416775884665718,232860,0.05748793002815837,6577847730.070773,USD,13.944270958443429,1.6652,USD,,0,Technology services,Strong buy
PDI,PIMCO Dynamic Income Fund,18.9452,USD,0.5050397877984,890562,0.5549440829163961,6561197440,USD,8.572488687782805,2.21,USD,17.89181692094313,14.1044776119403,Miscellaneous,
SSD,"Simpson Manufacturing Company, Inc.",156.11,USD,1.4689632759181146,19581,0.09451398016273144,6552629730.989797,USD,20.325764283110257,7.6804,USD,-3.798990443027671,0.72997458124226,Producer manufacturing,Buy
AWI,Armstrong World Industries Inc,150.66,USD,0.985320731952543,12294,0.03006627346222163,6542684060.145184,USD,24.129150050449237,6.2439,USD,17.516750734020924,0.783634303991471,Producer manufacturing,Buy
IVZ,Invesco Ltd,14.595,USD,1.8492672714584828,314349,0.06545542681561303,6532083790.084438,USD,11.691900985340064,1.2483,USD,,5.78279266572638,Finance,Neutral
BIO,"Bio-Rad Laboratories, Inc.",239.38,USD,2.9370027950978215,25494,0.07420194489776494,6525609572.567447,USD,,-76.2005,USD,-635.0081506274537,0,Health technology,Buy
VIRT,"Virtu Financial, Inc.",42.24,USD,1.4896684286400879,132741,0.11745900756646574,6513333754.218164,USD,12.18309249805313,3.4671,USD,141.79510426110608,2.32052211747643,Finance,Buy
BBIO,"BridgeBio Pharma, Inc.",34.3,USD,-4.243439419318825,1591731,0.4025579598071017,6512908710.938023,USD,,-3.5308,USD,-9.370256791500177,0,Health technology,Strong buy
STVN,Stevanato Group S.p.A.,23.835,USD,9.3348623853211,65153,0.1861591940692383,6504538489.618349,USD,50.94037187433213,0.4679,USD,-21.16259477674811,0.269647058823529,Health technology,Buy
ADT,ADT Inc.,8.3046,USD,0.2971014492753779,2848779,0.1329591004281634,6492253134.261812,USD,14.208041060735672,0.5845,USD,-14.771070282881299,2.67965895249695,Commercial services,Buy
WH,"Wyndham Hotels & Resorts, Inc.",83.66,USD,0.4442310001200508,133355,0.11306387806007125,6441622844.045624,USD,19.884486487771255,4.2073,USD,48.3167060316565,1.85762224352828,Consumer services,Buy
NXT,Nextracker Inc.,44.19,USD,0.9595613433858683,234943,0.12854495361082288,6434905095.115148,USD,11.643348351908939,3.7953,USD,126.84238838084994,0,Electronic technology,Buy
BPMC,Blueprint Medicines Corporation,99.62,USD,-0.18036072144287837,147817,0.13767690332262408,6433675070.6733465,USD,,-2.4613,USD,48.958981377794366,0,Health technology,Buy
MHK,"Mohawk Industries, Inc.",102.85,USD,2.033730158730156,125115,0.13614053154382047,6430664821.5704365,USD,13.449191217815436,7.6473,USD,,0,Producer manufacturing,Buy
ALK,"Alaska Air Group, Inc.",52.36,USD,4.385964912280707,461486,0.09507718657843538,6427283058,USD,19.023397761953202,2.7524,USD,46.87299893276414,0,Transportation,Strong buy
AA,Alcoa Corporation,24.79,USD,1.5983606557377072,1050294,0.1873456703798979,6418189001.488115,USD,7.3377930381245555,3.3784,USD,,1.60965794768612,Non-energy minerals,Buy
VOYA,"Voya Financial, Inc.",66.56,USD,1.2935626236493813,79023,0.061475830693494486,6403800418.215797,USD,12.561571706267575,5.2987,USD,-24.653034525908648,2.90504648074369,Finance,Buy
STWD,Starwood Property Trust Inc.,19.05,USD,0.6339144215530955,360289,0.18959890634454252,6393471266,USD,17.271078875793293,1.103,USD,3.199850299401198,10.0999473961073,Finance,Buy
S,"SentinelOne, Inc.",19.37,USD,1.7866526537046759,397630,0.12411687718902976,6385460410.843404,USD,,-0.9152,USD,20.55555555555555,0,Technology services,Buy
GLBE,Global-E Online Ltd.,37.6722,USD,0.9707853122487115,189992,0.1800486000063304,6383001421.435898,USD,,-0.4532,USD,44.41991660534707,0,Retail trade,Strong buy
SNV,Synovus Financial Corp.,45.89,USD,2.1593944790739066,77572,0.08378759867498682,6379307732.573909,USD,12.875620773827896,3.5641,USD,22.033143874546326,3.42741935483871,Finance,Buy
ZK,ZEEKR Intelligent Technology Holding Limited,26.2,USD,4.009527590313609,842439,0.8610946148302984,6375691427,USD,,-3.6061,USD,25.345727061941037,0,Consumer durables,Strong buy
STAG,"Stag Industrial, Inc.",33.415,USD,-0.04486987735567026,423973,0.30947772381281274,6372323283,USD,25.234103609726628,1.3242,USD,33.38033843674456,4.46670081349804,Finance,Buy
STEP,StepStone Group Inc.,54.74,USD,2.1840582415531116,41157,0.07878006795563264,6348580147.199925,USD,,-1.6699,USD,-290.51911009697665,1.75504812228722,Finance,Buy
DINO,HF Sinclair Corporation,33.65,USD,2.9051987767583967,252841,0.08251336194572813,6339989069.215595,USD,,-0.7762,USD,-109.60037600029683,6.13308800981294,Energy minerals,Buy
POST,"Post Holdings, Inc.",111.63,USD,0.422813961856782,91684,0.17557936940494442,6305068660.426052,USD,18.771755763700877,5.9467,USD,33.696800737426656,0,Consumer non-durables,Buy
BRKR,Bruker Corporation,41.59,USD,2.036310107948983,327155,0.14843833371930187,6301759871.567224,USD,79.88859008835959,0.5206,USD,-81.00762467622488,0.506970849176172,Health technology,Buy
EPRT,"Essential Properties Realty Trust, Inc.",31.67,USD,-0.37747719408618263,77268,0.049312727946438366,6296523435,USD,27.28996122361051,1.1605,USD,-5.56595329156156,3.66771159874608,Finance,Strong buy
LPX,Louisiana-Pacific Corporation,90.18,USD,0.5127061970575211,66388,0.08327770029711931,6275548209.175882,USD,15.8494147421702,5.6898,USD,54.58892571863283,1.1724366773587,Non-energy minerals,Neutral
MTG,MGIC Investment Corporation,26.395,USD,0.7442748091603064,156023,0.0839985784797971,6267161383.946183,USD,8.775516989161513,3.0078,USD,15.689064964037087,1.94156093810073,Finance,Neutral
TREX,"Trex Company, Inc.",58.23,USD,2.952616690240443,168738,0.14450902447030783,6243416379.972241,USD,27.94816414686825,2.0835,USD,10.384105960264899,0,Non-energy minerals,Buy
FLS,Flowserve Corporation,47.64,USD,2.034696937245669,76474,0.03990739380567572,6227911389.66117,USD,22.338929006846104,2.1326,USD,20.302363626107077,1.80102915951973,Producer manufacturing,Strong buy
MSA,MSA Safety Incorporated,158,USD,1.4120667522464623,8738,0.030769100752078796,6210331207.175865,USD,21.80693957545477,7.2454,USD,7.231233720104189,1.31172839506173,Consumer durables,Buy
ONTO,Onto Innovation Inc.,126.88,USD,1.3499480789200398,132768,0.15322292315010858,6196376472.008307,USD,31.243536074858408,4.061,USD,65.39056772827237,0,Electronic technology,Strong buy
IDA,"IDACORP, Inc.",114.58,USD,-1.5043410985988137,53146,0.148656355880172,6189634915.892376,USD,20.309481184749277,5.6417,USD,13.171250325971396,2.8970600839976,Utilities,Buy
EAT,"Brinker International, Inc.",139.2,USD,0.2304147465437739,299498,0.11521313206125132,6187600687.396313,USD,19.206357966775204,7.2476,USD,115.05593305836624,0,Consumer services,Neutral
VMI,"Valmont Industries, Inc.",307.395,USD,2.1619196384060606,10189,0.08254239320282956,6169718633.317924,USD,17.88750589180036,17.1849,USD,116.8824776616689,0.817968930373693,Producer manufacturing,Buy
JAZZ,Jazz Pharmaceuticals plc,100,USD,-1.419558359621449,471806,0.32014444994447755,6163229518.927445,USD,13.48599479440601,7.4151,USD,61.296006264682845,0,Health technology,Strong buy
JXN,Jackson Financial Inc.,85.39,USD,2.7928253280366047,132744,0.2253061804011935,6156089850.289275,USD,7.462008336756005,11.4433,USD,14.544107784551027,3.54566572930676,Finance,Neutral
ELAN,Elanco Animal Health Incorporated,12.395,USD,3.205661948376351,2262262,0.3423319228783118,6153601663.652789,USD,16.564212214352533,0.7483,USD,,0,Health technology,Buy
FAF,First American Corporation (New),59.7715,USD,-2.1903125511372874,171860,0.2460821730605171,6150487502.583113,USD,39.447927666314676,1.5152,USD,-27.258761401824295,3.51020408163265,Finance,Buy
QXO,"QXO, Inc.",13.65,USD,2.3238380809595243,520655,0.11186977516335646,6103816599.895052,USD,,-0.722,USD,55.86257488690549,0,Commercial services,
BOKF,BOK Financial Corporation,94.92,USD,1.1401172083111426,30691,0.1177290126774173,6099732383.234097,USD,10.890316659017898,8.716,USD,26.557281835341946,2.3939296783157,Finance,Buy
CROX,"Crocs, Inc.",108.74,USD,7.919809448193717,1162259,0.7483616014048035,6096340496.219134,USD,6.804968866360023,15.9795,USD,24.717075378923873,0,Consumer non-durables,Buy
ESNT,Essent Group Ltd.,58.805,USD,0.7107381400924802,55687,0.09786853380855469,6077674260.732831,USD,8.59144435029074,6.8446,USD,5.293438966233368,1.98173358607617,Finance,Buy
ARW,"Arrow Electronics, Inc.",116.96,USD,1.299151221202148,131547,0.16021647194430502,6067181718.046078,USD,16.09999174077031,7.2646,USD,-42.86321021833512,0,Distribution services,Neutral
AL,Air Lease Corporation,53.97,USD,0.35329118631461087,232463,0.19368033375974783,6031640237.670323,USD,9.448694830091563,5.7119,USD,15.238268167695601,1.63280805012341,Finance,Buy
PSLV,Sprott Physical Silver Trust ETV,10.975,USD,0.8731617647058718,7952002,0.21528945353816242,6028121840,USD,6.379330388281795,1.7204,USD,,0,Miscellaneous,
CDP,COPT Defense Properties,26.475,USD,-0.4699248120300752,49436,0.052687290550008585,6000544605,USD,21.30441779995172,1.2427,USD,,4.4973544973545,Finance,Buy
THG,Hanover Insurance Group Inc,166.865,USD,-0.07485478172345648,25959,0.09360392978569428,5993170702.520331,USD,13.90182536178154,12.0031,USD,168.98908634560652,2.09280076536714,Finance,Buy
NEU,NewMarket Corp,633.77,USD,0.865787086403632,1676,0.04050383288060552,5979306690.116388,USD,12.613041124679583,50.2472,USD,20.919084380956043,1.62931171514862,Process industries,Neutral
VERX,"Vertex, Inc.",37.72,USD,0.747863247863251,87887,0.07329193686120673,5977878063.518164,USD,,-0.2846,USD,-757.2748267898385,0,Technology services,Buy
RITM,Rithm Capital Corp.,11.35,USD,0.7098491570541267,666883,0.1300375047551476,5974480790,USD,9.470961281708945,1.1984,USD,-19.95190702023914,8.95255147717099,Finance,Strong buy
UFPI,"UFP Industries, Inc.",98,USD,1.1247549272520931,67388,0.12341541370389457,5960793102.15664,USD,16.159084538394314,6.0647,USD,-24.315183886386038,1.36734693877551,Non-energy minerals,Buy
FBIN,"Fortune Brands Innovations, Inc.",49.15,USD,2.0556478405315657,410720,0.21792273346588462,5958398397.969269,USD,14.395337258003105,3.4143,USD,4.489533602644144,1.83712121212121,Producer manufacturing,Buy
FCFS,"FirstCash Holdings, Inc.",134.12,USD,0.502060696890233,12992,0.02904546782720361,5950175563.07591,USD,21.47122388537581,6.2465,USD,21.702450999493436,1.11028315946349,Finance,Buy
R,"Ryder System, Inc.",143.38,USD,1.5079646017699082,21645,0.05756183542607193,5927442987.38308,USD,12.544840499063818,11.4294,USD,47.86152293720406,2.21017808122756,Transportation,Buy
TMHC,Taylor Morrison Home Corporation,58.97,USD,1.0972055546031212,66243,0.07418549992255895,5918682476.397908,USD,6.854346587937186,8.6033,USD,22.979830467287055,0,Consumer durables,Buy
CCCS,CCC Intelligent Solutions Holdings Inc.,8.965,USD,0.11166945840312437,1363721,0.21796553713764208,5908474469.750977,USD,631.338028169014,0.0142,USD,,0,Technology services,Buy
OMF,"OneMain Holdings, Inc.",49.63,USD,1.90965092402464,112833,0.09544321719424365,5904421426.803902,USD,10.505704790330434,4.7241,USD,-7.79005309181761,8.59504132231405,Finance,Buy
KEX,Kirby Corporation,103.69,USD,1.4579256360078228,32697,0.05530606342005511,5899649687.515558,USD,20.545692319885866,5.0468,USD,18.963769653254133,0,Transportation,Strong buy
VRNA,Verona Pharma plc,65.9,USD,-4.6861440555394775,738058,0.4187720412534076,5886026618,USD,,-2.0381,USD,-157.53095779631033,0,Health technology,Strong buy
CHA,Chagee Holdings Limited,32.46,USD,1.3741411617738841,414831,0.25734707278723956,5877267626,USD,25.052095392451957,1.2957,USD,,0,Miscellaneous,
ENPH,"Enphase Energy, Inc.",44.76,USD,2.35536245140636,957966,0.1867793033933681,5872825974.050765,USD,41.64108289143176,1.0749,USD,-44.308585047406865,0,Electronic technology,Neutral
CEF,Sprott Physical Gold and Silver Trust,29.3716,USD,-0.0965986394557747,85470,0.14227933593654413,5832638980,USD,5.939656218402426,4.945,USD,243.92822367505912,0,Miscellaneous,
ZWS,Zurn Elkay Water Solutions Corporation,34.63,USD,1.109489051094898,68162,0.0722988153036912,5826575705.156498,USD,35.40899795501023,0.978,USD,38.644740572724686,0.991831971995333,Producer manufacturing,Buy
APA,APA Corporation,16,USD,3.3591731266149845,3126169,0.4413718161831226,5825028636.692507,USD,7.117437722419928,2.248,USD,-75.76045114889854,6.35727908455181,Energy minerals,Neutral
FLR,Fluor Corporation,35.375,USD,1.6230968112611253,149203,0.04883310215535553,5825014111.067222,USD,3.388150333307793,10.4408,USD,529.7985281698636,0,Industrial services,Buy
TRNO,Terreno Realty Corporation,55.075,USD,-2.1410803127221008,245444,0.26585213948777936,5797920630,USD,28.888014686598478,1.9065,USD,6.872582543864568,3.40667139815472,Finance,Buy
TIGO,Millicom International Cellular S.A.,33.685,USD,-0.984714873603765,318071,0.48257013493927575,5797064397.21208,USD,23.070337648106296,1.4601,USD,,5.1516043567854,Communications,Buy
BYD,Boyd Gaming Corporation,71.17,USD,0.36666196587223965,73046,0.0680682251494042,5793457229.896067,USD,11.6249060795139,6.1222,USD,10.071916576770946,0.998841922408802,Consumer services,Buy
LEGN,Legend Biotech Corporation,30.78,USD,-2.192564346997133,241447,0.1864415574708126,5779438860,USD,,-0.9682,USD,67.21189339293576,0,Health technology,Strong buy
LNC,Lincoln National Corporation,33.8432,USD,-0.43189173286260346,551008,0.27232148770182385,5776871238.045637,USD,1.8414360101639402,18.3787,USD,,5.45785324439054,Finance,Neutral
CRVL,CorVel Corp.,112.47,USD,0.9333213676747661,8114,0.043673309177765865,5776362321.170152,USD,66.31094864689582,1.6961,USD,17.907542579075432,0,Finance,
OSK,Oshkosh Corporation (Holding Company),89.56,USD,1.026508742244779,53229,0.050507063246127075,5765254277.323406,USD,9.567149510746486,9.3612,USD,-10.401990811638592,2.14140040788579,Consumer durables,Buy
SLGN,Silgan Holdings Inc.,53.875,USD,0.08359650752368884,77284,0.08815302061314279,5764257732.23342,USD,19.988498497384334,2.6953,USD,-5.398195921519075,1.42197599261311,Process industries,Strong buy
SAIC,Science Applications International Corporation,122.08,USD,1.0679692027485652,31005,0.06700923757081842,5758182308.29307,USD,16.963566128449546,7.1966,USD,-18.735743806319025,1.2202160112128,Technology services,Neutral
JHG,Janus Henderson Group plc,36.42,USD,2.3608768971332306,226823,0.14707744664428005,5738255937.878584,USD,14.47305674773486,2.5164,USD,-4.933887419720432,4.45078459343795,Finance,Neutral
CACC,Credit Acceptance Corporation,494.515,USD,2.0249638951929025,16144,0.14901168076573396,5738092395.244141,USD,21.10533997985557,23.4308,USD,20.157948717948727,0,Finance,Neutral
FCN,"FTI Consulting, Inc.",167.34,USD,1.3628929674722878,20379,0.04049756823817395,5737584328.730146,USD,22.855347801740034,7.3217,USD,-14.893641752876901,0,Commercial services,Neutral
DDS,"Dillard's, Inc.",363.565,USD,2.931683700914476,9087,0.08279877537631665,5706894500.556483,USD,9.852923640620935,36.8992,USD,-17.59524766626468,0.289100896212778,Retail trade,Sell
TX,Ternium S.A.,28.9123,USD,-0.4740103270223834,45530,0.22716114920690675,5702737885,USD,,,,,10.5478053759782,Non-energy minerals,Buy
CZR,"Caesars Entertainment, Inc.",27.4,USD,1.1443337024732327,597193,0.09585968776631291,5698326639.918789,USD,,-1.0975,USD,-130.8563877642825,0,Consumer services,Buy
CWEN,"Clearway Energy, Inc.",28.455,USD,-0.5417686123733,70108,0.08968834744857453,5696052045.511184,USD,35.55097451274363,0.8004,USD,21.622853669655065,5.86850366236484,Utilities,Strong buy
GLOB,Globant S.A.,129.035,USD,4.9065040650406475,161856,0.2545801093875314,5683418696.123415,USD,34.60218283231879,3.7291,USD,2.501305626563309,0,Technology services,Buy
RHP,"Ryman Hospitality Properties, Inc. (REIT)",95.09,USD,0.560490693739426,89736,0.11967592438235589,5673681376,USD,20.51210147115924,4.6358,USD,-4.104091680112538,4.78723404255319,Finance,Strong buy
OS,"OneStream, Inc.",23.68,USD,3.4965034965034993,146730,0.16135030621699564,5667912442.461539,USD,,-1.3333,USD,-963.2376395534288,0,Technology services,Strong buy
MOG.A,Moog Inc.,179.48,USD,1.3267091966352365,12238,0.0789602895167602,5665241729.733867,USD,27.82851383828204,6.4495,USD,9.502869367380885,0.638093624710599,Electronic technology,Buy
JBTM,JBT Marel Corporation,108.97,USD,2.559999999999999,61624,0.11123244845318955,5663033856.2512,USD,,-1.4035,USD,-107.49913173572708,0.38109756097561,Producer manufacturing,Buy
MMSI,"Merit Medical Systems, Inc.",95.8,USD,1.6769263426024181,60885,0.07547135664613398,5661735707.497347,USD,46.98381559588033,2.039,USD,16.901731452815056,0,Health technology,Strong buy
LB,LandBridge Company LLC,74.04,USD,-5.064751891268097,157537,0.4795099493969486,5660254091.472241,USD,,-2.6182,USD,,0.256147540983607,Commercial services,Buy
CHH,"Choice Hotels International, Inc.",120.93,USD,-3.8559389410081044,147686,0.3727639927843011,5643199428.746542,USD,19.32808029792063,6.2567,USD,23.54520861718303,0.916261652457971,Consumer services,Neutral
MAT,"Mattel, Inc.",17.425,USD,-0.02868617326448081,525966,0.10117101867701186,5626532492.0022955,USD,11.22600180389125,1.5522,USD,89.15427735803071,0,Consumer durables,Buy
HOMB,"Home BancShares, Inc.",28.415,USD,0.6909992912827791,39594,0.0511410179276431,5610937384.067505,USD,13.57750382262997,2.0928,USD,8.49707086940743,2.71180432470755,Finance,Buy
QFIN,"Qifu Technology, Inc",42.04,USD,-1.407129455909947,148679,0.11623828853057804,5594283343.266899,USD,7.263177899483423,5.7881,USD,57.37085372485047,2.91041382446567,Finance,Strong buy
CTRE,"CareTrust REIT, Inc.",28.8,USD,-1.2345679012345658,91006,0.06450641140823452,5589651075,USD,31.382804838182416,0.9177,USD,81.07734806629833,4.08890397013913,Finance,Buy
CADE,Cadence Bank,30.5,USD,1.5651015651015614,64801,0.044709943199929575,5573355748.418247,USD,10.680767614511836,2.8556,USD,-8.453819767255476,3.43153665885504,Finance,Buy
