Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"EPS diluted, Trailing 12 months","EPS diluted, Trailing 12 months - Currency","EPS diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Analyst Rating
ATEN,"A10 Networks, Inc.",16.46,USD,-0.12135922330096828,834387,0.8413981180986808,1217259739.0691748,USD,24.651789725924818,0.6677,USD,25.791258477769386,1.45631067961165,Technology services,Buy
LOB,"Live Oak Bancshares, Inc.",26.68,USD,2.065799540933432,295095,0.6530832202793411,1216303925.5700076,USD,20.5199200123058,1.3002,USD,-41.73425946672642,0.459066564651874,Finance,Neutral
BHE,"Benchmark Electronics, Inc.",33.67,USD,3.5044574239163864,476018,1.3906732590656197,1215337526.1079006,USD,23.257580990536717,1.4477,USD,-21.058945416871154,2.07500768521365,Electronic technology,Buy
EVRI,Everi Holdings Inc.,14.04,USD,-0.07117437722421041,4916145,3.1498031270933065,1214974605.471886,USD,82.34604105571846,0.1705,USD,-81.11012630179482,0,Consumer services,Neutral
HIMX,"Himax Technologies, Inc.",7.13,USD,0.7773851590105967,1036938,1.0938037638803768,1213202671,USD,15.588106689986883,0.4574,USD,57.07417582417581,3.95759717314488,Electronic technology,Buy
NGVT,Ingevity Corporation,33.28,USD,0.9096422073984364,188020,0.7748771970892444,1212698889.858096,USD,,-11.8481,USD,-5446.86329588015,0,Process industries,Buy
LEU,Centrus Energy Corp.,71.09,USD,2.5977774570645074,323898,0.8566923852298867,1211179230.5625632,USD,16.16232806638627,4.3985,USD,-18.5794676243012,0,Non-energy minerals,Buy
NVEE,"NV5 Global, Inc.",18.43,USD,-0.6469002695417843,566254,0.9063614036345756,1209871125.0862534,USD,37.65066394279877,0.4895,USD,-32.07049680821538,0,Industrial services,Strong buy
CDRE,"Cadre Holdings, Inc.",29.67,USD,1.7838765008576438,465932,1.6099235520234958,1206369842.4195542,USD,33.2102081934184,0.8934,USD,-12.368808239333015,1.22641509433962,Electronic technology,Strong buy
SCL,Stepan Company,53.43,USD,5.676424050632907,321638,1.7432396470790366,1205109928.0763447,USD,21.788597993638366,2.4522,USD,48.249803518529724,3.00632911392405,Process industries,Neutral
CCB,Coastal Financial Corporation,80.3,USD,-2.2519780888618484,124926,1.2481104902384903,1205099414.3298843,USD,23.72580883439208,3.3845,USD,18.496603879280173,0,Finance,Strong buy
EH,EHang Holdings Limited,17.2,USD,2.6865671641791002,723836,0.7252078030803067,1203944733,USD,,-0.4772,USD,32.57029814893316,0,Technology services,Strong buy
UNIT,Uniti Group Inc.,4.93,USD,0.2032520325203209,1539396,0.8901553843871983,1201607844,USD,13.104731525784157,0.3762,USD,,12.1951219512195,Finance,Buy
WBTN,WEBTOON Entertainment Inc.,9.23,USD,2.5555555555555602,217717,0.9449514366741001,1201497673.0033333,USD,,-1.1253,USD,0.6796116504854405,0,Technology services,Buy
AZTA,"Azenta, Inc.",26.23,USD,-0.41761579347000544,789087,1.0031198800761931,1198595357.9646926,USD,,-2.9893,USD,-803.3847083711089,0,Health services,Neutral
RBCAA,"Republic Bancorp, Inc.",69,USD,1.6949152542372967,18596,0.6678877994468987,1196489858.6440682,USD,,,,,2.46425939572587,Finance,Neutral
PCT,"PureCycle Technologies, Inc.",6.66,USD,-0.7451564828613982,1397745,0.490416451105454,1194885061.4307005,USD,,-1.7478,USD,-168.5617701290719,0,Industrial services,Buy
LQDA,Liquidia Corporation,13.98,USD,0.07158196134573934,812604,0.8038911861570738,1192473587.3987114,USD,,-1.6572,USD,-37.21950815599901,0,Health technology,Strong buy
ESRT,"Empire State Realty Trust, Inc.",7.2,USD,1.1235955056179785,1760206,1.1145088396167602,1191269559,USD,24.104452628054904,0.2987,USD,0.9121621621621744,1.96629213483146,Finance,Neutral
BY,"Byline Bancorp, Inc.",25.76,USD,0.8613938919342303,133250,0.7482129922343072,1190796293.118246,USD,9.560570071258908,2.6944,USD,-1.1120490329210553,1.4487079091621,Finance,Buy
OLO,Olo Inc.,7.12,USD,14.838709677419354,4103816,4.094114994520484,1190171397.8580644,USD,,-0.0071,USD,98.01509644953872,0,Technology services,Buy
SNDX,"Syndax Pharmaceuticals, Inc.",13.82,USD,-2.3321554770318027,1471870,0.9008665485807038,1189128452.1144876,USD,,-3.7301,USD,-25.829847523950892,0,Health technology,Strong buy
SFL,SFL Corporation Ltd,8.16,USD,-0.7299270072992761,1014162,0.9768446773214343,1188981616.1167884,USD,8.070418356245673,1.0111,USD,,13.1386861313869,Transportation,Buy
MMI,"Marcus & Millichap, Inc.",30.35,USD,-0.16447368421051697,95381,0.9238441898577732,1187839458.0921054,USD,,-0.3236,USD,63.25232795821031,1.64473684210526,Finance,Strong sell
ETNB,"89bio, Inc.",8.13,USD,1.3715710723192172,1725619,1.3230281493067135,1186851548.0274317,USD,,-3.4326,USD,-70.45386830867018,0,Health technology,Strong buy
DX,"Dynex Capital, Inc.",12.19,USD,-1.1354420113544248,2243071,0.5999205765602537,1186172201,USD,15.741219008264462,0.7744,USD,-33.58490566037736,13.625304136253,Finance,Buy
VSAT,"ViaSat, Inc.",9.16,USD,-1.186623516720598,2241164,1.1342805358898616,1182739213.8338728,USD,,-3.2725,USD,76.67365209705471,0,Electronic technology,Buy
GDYN,"Grid Dynamics Holdings, Inc.",14.08,USD,-0.56497175141243,679485,1.2175620947977683,1180444039.5932202,USD,307.4235807860262,0.0458,USD,,0,Technology services,Strong buy
FL,"Foot Locker, Inc.",12.43,USD,1.303993480032601,2298575,0.6173631169199514,1180282940.766096,USD,101.2214983713355,0.1228,USD,,0,Retail trade,Neutral
ROG,Rogers Corporation,63.7,USD,3.057757644394112,390906,0.972852384795663,1179655530.486976,USD,70.13873596124202,0.9082,USD,-74.99862357540054,0,Process industries,Strong buy
KMTS,"Kestra Medical Technologies, Ltd.",22.96,USD,-4.571903574397331,189977,1.2449981060630884,1178965108.970906,USD,,-1.9016,USD,,0,Health technology,Strong buy
ENVX,Enovix Corporation,6.14,USD,-8.358208955223887,13602219,3.25316374168459,1178698865.4179103,USD,,-1.4469,USD,6.699767861748768,0,Producer manufacturing,Strong buy
PRA,ProAssurance Corporation,23.04,USD,-0.7324429125377065,1341286,2.0135024514907176,1178653137.5648427,USD,22.371103990678705,1.0299,USD,,0,Finance,Neutral
ACMR,"ACM Research, Inc.",18.59,USD,-4.51977401129943,1717379,0.9898876215385207,1173581190.7909606,USD,12.213389396228894,1.5221,USD,30.708458565908103,0,Producer manufacturing,Strong buy
PLAB,"Photronics, Inc.",18.42,USD,0.8210180623973844,678271,1.0329045091262834,1170806733.7898195,USD,7.811704834605599,2.358,USD,6.058561597625153,0,Electronic technology,Strong buy
APLD,Applied Digital Corporation,5.21,USD,14.75770925110132,46035405,1.262072524944232,1170779272.0837004,USD,,-1.3755,USD,-72.91011942174732,0,Technology services,Strong buy
INVA,"Innoviva, Inc.",18.65,USD,-0.21401819154629587,522577,0.7839273126686039,1170682027.8277154,USD,89.14913957934989,0.2092,USD,-90.42036816558293,0,Health technology,Strong buy
BLFS,"BioLife Solutions, Inc.",24.6,USD,2.032351721277487,438904,0.8392930115581966,1168500029.589382,USD,,-0.2595,USD,82.9354902347603,0,Health technology,Strong buy
EVH,"Evolent Health, Inc",9.95,USD,0.912778904665313,1111898,0.5122214488545341,1168117297.0993915,USD,,-0.8147,USD,36.14202853111773,0,Commercial services,Strong buy
EIG,Employers Holdings Inc,48.09,USD,-1.029018316526034,190399,1.2433124263330253,1166692307.44433,USD,10.216047415716016,4.7073,USD,5.379449294828754,2.46964395966248,Finance,Neutral
FLYW,Flywire Corporation - Voting,9.57,USD,1.7003188097768347,1398837,0.4354098494959194,1166367956.709883,USD,832.1739130434783,0.0115,USD,,0,Finance,Buy
IAS,Integral Ad Science Holding Corp.,7.11,USD,0.5657708628005662,677418,0.7158599665475923,1165865685.3267329,USD,31.156879929886067,0.2282,USD,444.6300715990453,0,Technology services,Buy
EOSE,"Eos Energy Enterprises, Inc.",5.14,USD,-1.5325670498084305,4014127,0.7486949637550965,1164720376.3984675,USD,,-4.4509,USD,-101.84572128248152,0,Producer manufacturing,Buy
BHLB,"Berkshire Hills Bancorp, Inc.",25.09,USD,1.0471204188481738,833687,1.6604323963239283,1163598898.6753926,USD,10.177673211098492,2.4652,USD,399.6351844345358,2.89971808296416,Finance,Buy
CTS,CTS Corporation,38.71,USD,1.6544117647058894,270869,1.4349527534485982,1161815340.0900736,USD,20.41343669250646,1.8963,USD,-1.0281837160751477,0.420168067226891,Electronic technology,Neutral
THS,"Treehouse Foods, Inc.",23.13,USD,-0.6869901245169607,783648,1.0032817183590974,1161207238.0420783,USD,42.50275633958103,0.5442,USD,-43.2415519399249,0,Consumer non-durables,Neutral
TPC,Tutor Perini Corporation,22.02,USD,2.609506057781914,424160,0.5677640502394083,1160509826.7539608,USD,,-3.1232,USD,5.417764452923886,0,Industrial services,Strong buy
WLFC,Willis Lease Finance Corporation,150.91,USD,-2.462512926577044,31811,1.014003066457986,1157443956.412487,USD,9.808649758862298,15.3854,USD,146.95269738848492,0.484746639089969,Finance,Strong buy
NGVC,"Natural Grocers by Vitamin Cottage, Inc.",50.45,USD,0.578149920255196,152694,1.0806881854978263,1156880384.7298646,USD,32.31281624287453,1.5613,USD,34.536837570012906,0.87719298245614,Retail trade,Strong buy
BLBD,Blue Bird Corporation,36.01,USD,3.2692859191281927,521501,1.1848835056125655,1156319823.9168339,USD,11.141363200396027,3.2321,USD,71.07394273011168,0,Consumer durables,Strong buy
CIFR,Cipher Mining Inc.,3.115,USD,9.29824561403509,9010342,0.7313259476707366,1156116601.7701757,USD,,-0.1303,USD,-19.322344322344314,0,Technology services,Strong buy
PLSE,"Pulse Biosciences, Inc",17.17,USD,0.8813160987074156,218123,1.40388489486455,1155091109.6827261,USD,,-0.9028,USD,-0.9956370958720236,0,Health technology,
IMKTA,"Ingles Markets, Incorporated",61.92,USD,0.3728319014427038,103549,0.7923465698446281,1151089744.6509967,USD,14.943888017376613,4.1435,USD,-57.68484477124183,1.06986545631383,Retail trade,
LMB,"Limbach Holdings, Inc.",98.83,USD,3.22749112178818,246074,0.7364468684682441,1148863003.3520997,USD,38.395493395493396,2.574,USD,44.137081420091825,0,Miscellaneous,Strong buy
GRAL,"GRAIL, Inc.",32.49,USD,-5.812436585012308,1319648,1.0982387790186101,1146794937.414408,USD,,-64.7579,USD,-37.18731463435303,0,Health technology,Neutral
AHCO,AdaptHealth Corp.,8.5,USD,-0.11750881316098458,2442101,1.449932665821917,1146369697.7673326,USD,14.054232804232804,0.6048,USD,,0,Finance,Buy
AAT,"American Assets Trust, Inc.",18.83,USD,0.5339028296849859,281427,0.6082814304784169,1145053489,USD,14.241415822114655,1.3222,USD,48.81260551491279,7.18099305926321,Finance,Neutral
AMC,"AMC Entertainment Holdings, Inc.",2.65,USD,-0.7490636704119857,8114738,1.1982776259237702,1144666998.7827713,USD,,-1.1331,USD,48.93875895633365,0,Consumer services,Neutral
SAFT,"Safety Insurance Group, Inc.",76.215,USD,-0.37254901960783865,36398,0.7259578083645306,1135123609.5127451,USD,15.972629725878113,4.7716,USD,274.8016652266123,4.70588235294118,Finance,Neutral
SCS,Steelcase Inc.,9.87,USD,-0.5040322580645233,463476,0.7336838312721581,1134720219.6199596,USD,9.781962338949455,1.009,USD,50.148809523809504,4.03225806451613,Producer manufacturing,Strong buy
AMPH,"Amphastar Pharmaceuticals, Inc.",23.88,USD,-2.171241294551418,562390,1.1955557020028678,1134352281.6452274,USD,7.796278158667972,3.063,USD,18.35851462575835,0,Health technology,Buy
PZZA,"Papa John's International, Inc.",34.6,USD,0.2027222704894303,630255,0.6850122040436539,1131741773.9878366,USD,13.67048597392335,2.531,USD,2.283289553445149,5.32869968143643,Consumer services,Buy
ARHS,"Arhaus, Inc.",8.04,USD,2.2900763358778478,790829,0.6641248112482561,1130740886.473282,USD,16.50246305418719,0.4872,USD,-45.509450844424556,0,Consumer durables,Buy
SAFE,Safehold Inc. New,15.69,USD,-0.3809523809523841,243993,0.678495254568156,1130628468,USD,10.455120943559672,1.5007,USD,,4.4952380952381,Finance,Buy
CMPO,"CompoSecure, Inc.",11.05,USD,0.5459508644222065,479406,0.7961515505496763,1130612198.7625115,USD,,-1.148,USD,-239.37113026587346,2.72975432211101,Commercial services,Strong buy
CRAI,"CRA International,Inc.",166.45,USD,2.620221948212084,72781,1.1460600200927795,1130454693.0255857,USD,24.715280561866155,6.7347,USD,24.922557548552252,1.12207151664612,Commercial services,Buy
LC,LendingClub Corporation,9.89,USD,1.2282497441146467,2747979,1.649978024142221,1129436363.1392019,USD,22.269759063274037,0.4441,USD,29.626386456509042,0,Finance,Strong buy
DCOM,"Dime Community Bancshares, Inc.",25.87,USD,0.7006617360840782,202409,0.6682046133779576,1129410106.4671078,USD,40.26459143968872,0.6425,USD,-63.82727170363699,3.89256520046711,Finance,Strong buy
DSGR,"Distribution Solutions Group, Inc.",24.22,USD,-6.989247311827958,245998,4.772082701253555,1127933747.7150538,USD,,-0.1643,USD,6.167904054825816,0,Distribution services,Buy
CMRE,Costamare Inc.,9.39,USD,0.6430868167202625,423297,0.7766075275139889,1126438423.607717,USD,3.8496228271564448,2.4392,USD,-17.362875630992313,4.93033226152197,Transportation,Neutral
MSEX,Middlesex Water Company,62.79,USD,-0.5228136882129251,97136,0.8245875406941455,1123594244.4134982,USD,25.471583302908602,2.4651,USD,39.87176577394463,2.10709759188847,Utilities,Neutral
VRDN,"Viridian Therapeutics, Inc.",13.74,USD,1.4022140221402177,605709,0.7706197843670706,1121041848.2922509,USD,,-3.7745,USD,29.10272544563196,0,Health technology,Strong buy
AIV,Apartment Investment and Management Company,8.08,USD,2.149178255372945,1019077,1.329821425914915,1120980928,USD,,-0.7487,USD,36.23200749510262,0,Finance,Neutral
AUPH,Aurinia Pharmaceuticals Inc,8.2,USD,-0.4854368932038947,888839,0.8708175185356565,1120500640.2184465,USD,212.43523316062172,0.0386,USD,,0,Health technology,Buy
NEOG,Neogen Corporation,5.15,USD,1.980198019801991,11324420,1.555638313494552,1117747127.7227724,USD,,-2.2382,USD,-31186.111111111113,0,Health technology,Buy
SONO,"Sonos, Inc.",9.38,USD,1.8458197611292064,1567356,0.8179251390143867,1116995397.038002,USD,,-0.5688,USD,-1802.3411371237457,0,Consumer durables,Buy
PMT,PennyMac Mortgage Investment Trust,12.81,USD,-0.23364485981307914,894312,0.6886861541518139,1115294764,USD,13.749060856498874,0.9317,USD,-38.08479532163743,12.4610591900312,Finance,Neutral
FWRG,"First Watch Restaurant Group, Inc.",18.29,USD,3.5673839184597904,1000615,0.879296446846729,1115117102.5164213,USD,60.30333003626772,0.3033,USD,-27.091346153846146,0,Consumer services,Strong buy
CNNE,"Cannae Holdings, Inc.",17.74,USD,0.16939582156972097,261958,0.5158095373116107,1113971908.7363071,USD,,-4.7208,USD,-11.72962226640158,2.71033314511575,Consumer services,Strong buy
IOVA,"Iovance Biotherapeutics, Inc.",3.33,USD,-7.242339832869075,10868895,1.296877506654034,1112001482.431755,USD,,-1.2984,USD,31.464766429136976,0,Health technology,Strong buy
TMC,TMC the metals company Inc.,3.1,USD,-1.2738853503184724,6182632,0.35230540285910883,1111986252.2929935,USD,,-0.255,USD,-3.490259740259739,0,Non-energy minerals,Buy
GIII,"G-III Apparel Group, LTD.",25.2,USD,-0.07930214115780956,389074,0.8543575476038072,1105856745.9159398,USD,5.892118122939512,4.2769,USD,13.259361262645003,0,Consumer non-durables,Neutral
TILE,"Interface, Inc.",18.85,USD,0.2659574468085144,439316,0.890065063756971,1104760140.25,USD,12.832731976308803,1.4689,USD,94.11920179727765,0.212765957446809,Producer manufacturing,Strong buy
LOT,Lotus Technology Inc.,1.87,USD,14.723926380368113,288234,2.587982832618026,1103887505,USD,,-1.7219,USD,-255.4706853839802,0,Consumer durables,Neutral
TPB,"Turning Point Brands, Inc.",62.1,USD,1.1730205278592356,136255,1.0557337215708122,1102943056.5835776,USD,29.211157627357824,2.1259,USD,4.9879006370684955,0.464320625610948,Consumer non-durables,Strong buy
QCRH,"QCR Holdings, Inc.",65.13,USD,0.2771362586604967,100190,0.9993227466364247,1101952968.1233253,USD,9.791040288634996,6.652,USD,-0.8688136148905417,0.369515011547344,Finance,Strong buy
VRNT,Verint Systems Inc.,17.73,USD,0.5102040816326523,682228,0.8065615618136323,1101712730.4081633,USD,18.186480664683558,0.9749,USD,242.55094869992968,0,Technology services,Buy
BFC,Bank First Corporation,110.23,USD,0.96171459974354,19243,0.7460724864688822,1100147178.2153323,USD,16.196479473390344,6.8058,USD,-11.204759543877051,1.511265799597,Finance,Neutral
MLKN,"MillerKnoll, Inc.",16.22,USD,-1.0975609756097544,485577,0.9415979923000939,1098848916.382927,USD,38.191664704497285,0.4247,USD,-56.2119806165584,4.57317073170732,Producer manufacturing,Neutral
ADPT,Adaptive Biotechnologies Corporation,7.36,USD,0,2016679,1.1875398584029315,1093565005,USD,,-1.085,USD,30.448717948717952,0,Health technology,Strong buy
MD,"Pediatrix Medical Group, Inc.",12.74,USD,-1.0869565217391348,431423,0.7686266670728733,1093307051.793478,USD,,-1.2029,USD,-64.55540355677157,0,Health services,Buy
VECO,Veeco Instruments Inc.,18.86,USD,0.8556149732620328,575217,0.8449943862124262,1092682372.8545454,USD,15.337074083109702,1.2297,USD,,0,Electronic technology,Buy
IGIC,International General Insurance Holdings Ltd.,24.09,USD,0.12468827930175036,98426,0.9770202797272213,1086674252.0598502,USD,8.099384729179976,2.9743,USD,17.139931471781342,0.415627597672485,Finance,Strong buy
VRTS,"Virtus Investment Partners, Inc.",156.48,USD,1.8816329188098095,50016,1.0188238792957698,1084510137.9162705,USD,9.283010808822656,16.8566,USD,1.5751542614732086,5.63187707533042,Finance,Sell
USPH,"U.S. Physical Therapy, Inc.",71.35,USD,0.33750527351989157,70481,0.6832288503054033,1083927054.5092108,USD,38.762427337425976,1.8407,USD,37.37592357638629,2.48910139220925,Health services,Strong buy
XHR,"Xenia Hotels & Resorts, Inc.",10.83,USD,1.4044943820224753,843727,1.1077993299584414,1083339494,USD,70.55374592833877,0.1535,USD,-10.911201392919333,4.68164794007491,Finance,Buy
PFBC,Preferred Bank,80.42,USD,0.7012271475081421,127633,0.9556909184166289,1077043948.994741,USD,8.53507105483799,9.4223,USD,-8.921925898717292,3.63135487102429,Finance,Buy
KALU,Kaiser Aluminum Corporation,66.6,USD,3.319888302823457,144851,0.5801807459827217,1075881365.1846106,USD,24.905575707714743,2.6741,USD,-22.767444547134936,4.77815699658703,Non-energy minerals,Buy
PRG,"PROG Holdings, Inc.",26.63,USD,1.0242792109256433,555241,0.9619493281404842,1074627352.3698785,USD,5.443915203303555,4.8917,USD,99.0113913751017,1.85887708649469,Finance,Buy
PEB,Pebblebrook Hotel Trust,9.14,USD,0.9944751381215453,2103821,1.013646509943133,1074100770,USD,,-0.4392,USD,54.684275691291795,0.441988950276243,Finance,Neutral
RES,"RPC, Inc.",4.86,USD,2.7484143763213504,1438095,0.8345380043405877,1071943468.9725158,USD,13.802896904288554,0.3521,USD,-49.3963782696177,3.38266384778013,Industrial services,Neutral
RLJ,RLJ Lodging Trust,7.11,USD,1.4265335235378107,1666181,0.7742340771151883,1068872046,USD,26.14931960279515,0.2719,USD,-15.163806552262098,7.84593437945792,Finance,Neutral
PPTA,Perpetua Resources Corp.,14.97,USD,1.629327902240327,1140473,1.1232578380482878,1066797262.1181264,USD,,-0.2207,USD,25.690235690235685,0,Non-energy minerals,Strong buy
WWW,"Wolverine World Wide, Inc.",13.15,USD,0.7662835249042118,1355797,1.0797177150707997,1065607604.8850573,USD,23.163642769068172,0.5677,USD,,3.06513409961686,Consumer non-durables,Buy
INVX,"Innovex International, Inc.",15.36,USD,1.7218543046357602,312905,0.9365816543078177,1065494089.239735,USD,8.42798353909465,1.8225,USD,11811.764705882351,0,Industrial services,Neutral
ADNT,Adient plc,12.65,USD,0,896474,0.7961570211052117,1061748540.9999999,USD,805.7324840764333,0.0157,USD,-99.30209815078237,0,Producer manufacturing,Neutral
HCSG,"Healthcare Services Group, Inc.",14.52,USD,2.1815622800844383,963180,0.8776310685662597,1058778547.1442645,USD,25.942469179917815,0.5597,USD,1.0288808664259796,0,Commercial services,Buy
LILAK,Liberty Latin America Ltd.,5.36,USD,-2.5454545454545396,632857,0.8859858014243375,1058147616.9745456,USD,,-3.3431,USD,-1126.375641966251,0,Communications,Buy
LILA,Liberty Latin America Ltd.,5.28,USD,-2.583025830258297,389553,0.5666675491609952,1057739673.2988931,USD,,-3.3431,USD,-1126.375641966251,0,Communications,Buy
QNST,"QuinStreet, Inc.",18.71,USD,6.7922374429223815,893314,2.032204002512404,1056527556.1923517,USD,,-0.219,USD,84.8453394228773,0,Commercial services,Strong buy
NMFC,New Mountain Finance Corporation,9.79,USD,-1.509054325955738,398805,0.9114272067208915,1055865333.0533198,USD,9.515940902021773,1.0288,USD,-17.272434866516573,12.8772635814889,Miscellaneous,Buy
HLIT,Harmonic Inc.,9.02,USD,0.4454342984409705,944141,0.8247949808237598,1055816917.9354118,USD,20.044444444444444,0.45,USD,-25.962487660414606,0,Electronic technology,Buy
ALX,"Alexander's, Inc.",208.72,USD,1.1240310077519347,10249,1.0866545797682283,1054144680.0000001,USD,24.65682220909628,8.465,USD,-57.60504832974408,8.72093023255814,Finance,Strong sell
HPK,"HighPeak Energy, Inc.",8.36,USD,4.3695380774032415,451069,1.497166937122301,1053923796.9388264,USD,12.54690079543749,0.6663,USD,-57.54969418960245,1.99750312109863,Energy minerals,Neutral
BBSI,"Barrett Business Services, Inc.",40.78,USD,0.542406311637078,174903,1.075090957035824,1047239081.8367851,USD,20.52236928186805,1.9871,USD,6.925312096427036,0.776627218934911,Commercial services,Buy
ARLO,"Arlo Technologies, Inc.",10.09,USD,2.644964394710069,640623,1.2097589255702055,1046447431.6856561,USD,,-0.3111,USD,-27.65695527287648,0,Electronic technology,Strong buy
AAMI,Acadian Asset Management Inc.,28.2,USD,4.677060133630282,382933,1.5873304720460746,1045270525.6792871,USD,12.63101316850309,2.2326,USD,44.150309917355386,0.148478099480327,Finance,Neutral
WTTR,"Select Water Solutions, Inc.",8.72,USD,2.3474178403755994,983754,1.024446127057462,1044938904.6384978,USD,29.03762903762904,0.3003,USD,-58.42447736397619,3.05164319248826,Utilities,Strong buy
EVEX,"Eve Holding, Inc.",3.51,USD,-1.4044943820224793,184820,1.5356084688615959,1044731538.3539326,USD,,-0.4801,USD,-2.9373927958833717,0,Electronic technology,Buy
PEBO,Peoples Bancorp Inc.,29.19,USD,0.6204756980351593,170905,1.031590244302879,1041213267.8004137,USD,9.23968093188149,3.1592,USD,-5.4131736526946135,5.51533953809031,Finance,Buy
CRCT,"Cricut, Inc.",4.9,USD,-1.6064257028112463,385869,0.8622125494516053,1037863258.7349397,USD,16.884906960716748,0.2902,USD,18.837018837018842,4.01606425702811,Distribution services,Strong sell
MRTN,"Marten Transport, Ltd.",12.71,USD,-1.0124610591900234,499007,0.9666890222474837,1035413909.8255453,USD,48.49294162533385,0.2621,USD,-62.89637599093998,1.86915887850467,Transportation,Buy
NVAX,"Novavax, Inc.",6.41,USD,-3.8980509745127407,5617531,0.8393518676443467,1031011383.5052474,USD,,-1.3234,USD,76.09378951551719,0,Health technology,Buy
TBLA,Taboola.com Ltd.,3.03,USD,2.711864406779648,1506137,0.9634914110890589,1027259210.3898302,USD,,-0.012,USD,95.22483087942697,0,Technology services,Buy
DGII,Digi International Inc.,27.83,USD,2.3161764705882315,175838,1.0435619672411347,1026904565.1319853,USD,29.034950443401144,0.9585,USD,122.3382045929019,0,Electronic technology,Buy
INMD,InMode Ltd.,14.7,USD,4.255319148936168,1722354,1.0655543130768053,1022512477.1489363,USD,6.320405881847106,2.3258,USD,10.222264347661248,0,Health technology,Neutral
JBGS,JBG SMITH Properties,14.51,USD,3.791130185979967,2783778,3.227400309549067,1021281033,USD,,-1.8752,USD,-36.05165783936733,5.0071530758226,Finance,Sell
HSTM,"HealthStream, Inc.",33.38,USD,-0.743383883437407,125864,0.8874436287436296,1018933369.5712161,USD,50.95405281636392,0.6551,USD,32.049989921386825,0.341956586381207,Technology services,Buy
CSWC,Capital Southwest Corporation,20.14,USD,-1.177625122669276,386161,0.7003548012610562,1018718225.7791953,USD,14.520547945205479,1.387,USD,-38.97126765521186,11.3346418056919,Finance,Buy
EYE,"National Vision Holdings, Inc.",12.9,USD,4.453441295546565,3407997,1.9565390745252016,1016306993.3198383,USD,,-0.3622,USD,57.533122288662206,0,Retail trade,Buy
SBGI,"Sinclair, Inc.",14.6,USD,1.388888888888884,431230,1.4704864373090196,1015354678.1944444,USD,3.1439092142380325,4.6439,USD,,6.94444444444445,Consumer services,Neutral
PL,Planet Labs PBC,3.35,USD,1.8237082066869317,2713998,0.9498050413476967,1012540941.6413373,USD,,-0.4218,USD,16.19312537254122,0,Technology services,Strong buy
CSR,D/B/A Centerspace,60.13,USD,-0.38104705102716513,114821,1.0160224333534198,1010125223,USD,,-1.2667,USD,-169.89075259324653,5.00331345261763,Finance,Buy
MFA,"MFA Financial, Inc.",9.76,USD,-0.6109979633401272,1005856,0.8467179804080469,1008051079,USD,12.022665681202266,0.8118,USD,97.71066731612274,14.3584521384929,Finance,Buy
MRC,MRC Global Inc.,11.69,USD,0.3433476394849712,690736,1.0374815160829791,1007726716.6952789,USD,39.42664418212479,0.2965,USD,-69.97164269799474,0,Distribution services,Strong buy
DEC,Diversified Energy Company plc,12.61,USD,1.6116035455277944,290895,0.8129180458891602,1004578447.9065322,USD,,-1.7773126600000002,USD,-110.704209657482,14.4642910249602,Energy minerals,Strong buy
OBK,"Origin Bancorp, Inc.",32.11,USD,0.21847690387016316,116410,0.5711442854416348,1003245035.42603,USD,13.184692452985136,2.4354,USD,-8.163957916965192,1.87265917602996,Finance,Strong buy
RGC,Regencell Bioscience Holdings Limited,77,USD,28.333333333333332,167100,1.8154242617166025,1001990683.2833334,USD,,,,,0,Health technology,
RDWR,Radware Ltd.,23.46,USD,-1.6764459346186027,183759,0.8889197408883537,1001426133.616094,USD,170.61818181818182,0.1375,USD,,0,Electronic technology,Neutral
FUBO,fuboTV Inc.,2.93,USD,-2.3333333333333277,15730824,1.1222049011276198,1000526417.4900002,USD,,-0.5461,USD,49.60782504383132,0,Technology services,Neutral
CIM,Chimera Investment Corporation,12.16,USD,-1.458670988654779,384674,0.7560161095183098,999173028,USD,11.260301879803684,1.0799,USD,63.05299713120943,11.8314424635332,Finance,Neutral
TXG,"10x Genomics, Inc.",8.1,USD,-2.055622732769044,2997451,0.6989754449818047,997383413.6880289,USD,,-1.5171,USD,30.293144642528958,0,Health technology,Buy
AORT,"Artivion, Inc.",23.33,USD,-1.519628535246952,441117,1.408135844917579,995941493.085268,USD,,-0.3218,USD,57.1789753825682,0,Health technology,Strong buy
GOGO,Gogo Inc.,7.57,USD,0,944095,0.7463685393045241,994320493,USD,76.61943319838058,0.0988,USD,-90.96231247713136,0,Communications,Buy
LQDT,"Liquidity Services, Inc.",31.84,USD,0.1887979861548103,160697,0.7519096381455045,988291605.5531781,USD,42.261746748075396,0.7534,USD,26.515533165407206,0,Retail trade,Strong buy
COMM,"CommScope Holding Company, Inc.",4.55,USD,21.657754010695175,11798434,2.5204442637648943,985350559.6791443,USD,,-1.887,USD,73.57068825457297,0,Electronic technology,Sell
FOR,Forestar Group Inc,19.38,USD,0.6230529595015443,190657,0.705437347697358,984965238.9688473,USD,5.872727272727273,3.3,USD,-17.81026624492542,0,Finance,Buy
