Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"EPS diluted, Trailing 12 months","EPS diluted, Trailing 12 months - Currency","EPS diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Analyst Rating
SKX,"Skechers U.S.A., Inc.",47.73,USD,-0.6039150354019289,2574938,0.6083547906612574,7183135967.565181,USD,11.473833505613113,4.1599,USD,9.49986838641749,0,Consumer non-durables,Buy
NFG,National Fuel Gas Company,79.2,USD,3.1518624641833832,1147301,1.7321413932214194,7171731734.44126,USD,,-0.1367,USD,-102.86294713914718,2.68299036207346,Energy minerals,Neutral
ESAB,ESAB Corporation,118.23,USD,-1.573426573426574,411468,1.5950678140676926,7167371440.374126,USD,27.24005253093104,4.3403,USD,27.979595447307897,0.266400266400266,Producer manufacturing,Buy
AZEK,The AZEK Company Inc.,49.77,USD,0.4237288135593238,1474109,0.5695944891441734,7159310960.12288,USD,49.98493522145225,0.9957,USD,28.809831824062098,0,Producer manufacturing,Buy
BFAM,Bright Horizons Family Solutions Inc.,124.75,USD,-0.5342050709615704,316197,0.8765064925020838,7157918515.099266,USD,51.96184605131623,2.4008,USD,87.95897596492598,0,Commercial services,Buy
CMA,Comerica Incorporated,54.46,USD,1.3209302325581411,1056436,0.5352734392021232,7145460962.978604,USD,10.303271089921864,5.2857,USD,4.802220680083283,5.28372093023256,Finance,Neutral
RRX,Regal Rexnord Corporation,107.32,USD,1.3983371126228172,1062495,1.593918628008395,7118618247.756613,USD,36.42163849860856,2.9466,USD,,1.32275132275132,Producer manufacturing,Strong buy
UMBF,UMB Financial Corporation,97.78,USD,3.394311092312581,777852,1.1091068294483681,7104227391.541505,USD,12.294113209445017,7.9534,USD,5.526144701402434,1.67072010151211,Finance,Buy
UGI,UGI Corporation,33.07,USD,0.8539188777066213,1473294,0.5967413971558005,7103866225.672767,USD,12.995127318453317,2.5448,USD,,4.57456541628545,Distribution services,Buy
AES,The AES Corporation,9.95,USD,-0.5000000000000071,17623659,1.3252115433542766,7083485406.945,USD,4.19141497114453,2.3739,USD,624.854961832061,6.9345,Utilities,Buy
OBDC,Blue Owl Capital Corporation,13.86,USD,-1.0706638115631717,1910481,0.8128524115088283,7083100498.201284,USD,9.086141339976399,1.5254,USD,-24.99016522423288,10.5638829407566,Finance,Buy
AXTA,Axalta Coating Systems Ltd.,32.33,USD,-0.5230769230769283,1595594,0.741513252252362,7066067906.499693,USD,18.200754377075942,1.7763,USD,47.33742534837425,0,Process industries,Buy
WTS,"Watts Water Technologies, Inc.",210.52,USD,1.3333333333333384,180613,0.8463272229719598,7027843850.613333,USD,24.218579234972676,8.6925,USD,11.155867572025942,0.82791817087846,Producer manufacturing,Neutral
VIPS,Vipshop Holdings Limited,13.55,USD,-0.5139500734214282,2577341,0.7207245374124133,6983144223,USD,6.807676848874599,1.9904,USD,-2.3499975469754233,3.37738619676946,Retail trade,Buy
ALB,Albemarle Corporation,59.32,USD,1.3151152860802786,5229821,1.5419585861743026,6979031942.589923,USD,,-11.1981,USD,-183.97273422619494,2.75832621690863,Process industries,Buy
AGCO,AGCO Corporation,93.4,USD,10.102558057291061,1526440,1.7376481825921677,6965961869.659319,USD,,-5.702,USD,-136.47925889909664,1.3674407638807,Producer manufacturing,Neutral
TTC,Toro Company (The),69.22,USD,1.3766842413591063,622660,0.7966781746952257,6909544480.411541,USD,17.638365100397515,3.9244,USD,43.60362997658079,2.16754540128881,Producer manufacturing,Buy
BZ,KANZHUN LIMITED - American Depository Shares,15.5,USD,1.3071895424836555,1364138,0.4739301553208009,6831752989.7588,USD,31.99834847233691,0.4844,USD,42.26138032305432,0,Technology services,Buy
PSN,Parsons Corporation,63.9,USD,-4.427161232425966,2513478,1.7127799305546327,6823058189.537841,USD,30.61224489795918,2.0874,USD,47.95860504678197,0,Technology services,Buy
KBR,"KBR, Inc.",52.52,USD,-0.5491384207536435,1028788,1.0059770676013131,6813691224.171181,USD,18.735730593607308,2.8032,USD,,1.16455216814997,Technology services,Strong buy
GTLS,"Chart Industries, Inc.",151.45,USD,12.201807675211143,1060354,1.4636070008833921,6805590040.347089,USD,36.49309655189031,4.1501,USD,868.2921138590763,0,Producer manufacturing,Strong buy
WAY,Waystar Holding Corp.,39.46,USD,6.16088243206887,3463433,2.6762910949221195,6793111279.636804,USD,,-0.1245,USD,59.577922077922075,0,Technology services,Strong buy
VNO,Vornado Realty Trust,36,USD,2.040816326530609,1566369,1.2202639496247871,6771930520,USD,913.7055837563453,0.0394,USD,-82.26024313372355,2.09750566893424,Finance,Neutral
CFLT,"Confluent, Inc.",19.44,USD,-18.353632927341444,32350519,7.503493823494355,6744547310.152039,USD,,-1.0733,USD,27.445413371189087,0,Technology services,Buy
BIO,"Bio-Rad Laboratories, Inc.",240.43,USD,-1.495411340544086,406924,1.4596667535934416,6742485415.745944,USD,,-65.0366,USD,-202.46345739758073,0,Health technology,Buy
LSCC,Lattice Semiconductor Corporation,48.97,USD,0.0817494379726122,2074095,0.8035711795078744,6738976225.22992,USD,110.84200995925757,0.4418,USD,-76.19227245783262,0,Electronic technology,Buy
RLI,RLI Corp.,73.21,USD,-1.0809350087826122,510085,1.0671901861643647,6718703950.366031,USD,24.085405974470323,3.0396,USD,-16.016909347111316,0.790433725172274,Finance,Neutral
OLED,Universal Display Corporation,141.2,USD,12.393536575658676,2818093,4.957551704695885,6717140739.431664,USD,30.367550594662017,4.6497,USD,9.611032531824614,1.31338056196768,Electronic technology,Buy
GNRC,Generac Holdings Inc.,112.67,USD,-1.4950166112956755,1030587,1.3049956028969596,6716712048.500001,USD,20.876026013970467,5.3971,USD,63.82649344341914,0,Producer manufacturing,Buy
BPOP,"Popular, Inc.",96.75,USD,1.3938377698595663,458548,0.6464076325913228,6708546343.795849,USD,9.987818474625263,9.6868,USD,43.686958585498985,2.76671557325508,Finance,Buy
ZION,Zions Bancorporation N.A.,45.35,USD,0.8450077829664279,1944498,1.0610911946747736,6691996231.833445,USD,8.837744085434775,5.1314,USD,28.800200803212856,3.73582388258839,Finance,Neutral
IONQ,"IonQ, Inc.",27.38,USD,-0.29133284777859375,9987419,0.7381521335053433,6667950159.440641,USD,,-1.5395,USD,-97.85374630510219,0,Electronic technology,Strong buy
MHK,"Mohawk Industries, Inc.",106.45,USD,0.09402914903620924,888301,1.3211296173487637,6654784937.358722,USD,13.08752474273701,8.1337,USD,,0,Producer manufacturing,Buy
CWAN,"Clearwater Analytics Holdings, Inc.",22.91,USD,0.7475813544415203,6896277,1.8518604945547121,6629469579.365874,USD,13.916899526181508,1.6462,USD,,0,Technology services,Strong buy
AAL,"American Airlines Group, Inc.",10.03,USD,0.8040201005025134,52500059,0.7810062568215337,6614908534.318594,USD,11.579311937196952,0.8662,USD,45.165074576839274,0,Transportation,Buy
WH,"Wyndham Hotels & Resorts, Inc.",85.36,USD,0.07033997655334381,2133636,2.3178234640469126,6613961635.966237,USD,23.52941176470588,3.6278,USD,6.377738028912421,1.81711606096131,Consumer services,Buy
BXSL,Blackstone Secured Lending Fund,29.02,USD,-0.95563139931741,586829,0.5310984977931722,6611305000.954266,USD,8.365523205534737,3.469,USD,-4.87550729406603,10.5119453924915,Miscellaneous,Buy
BMI,"Badger Meter, Inc.",224.22,USD,1.5397156054705217,241185,0.6950113695601244,6604020534.389094,USD,49.360484314804616,4.5425,USD,30.854986460793928,0.584186215016756,Producer manufacturing,Buy
SIRI,SiriusXM Holdings Inc.,19.5,USD,-8.963585434173677,9021386,3.0073775772841502,6603795707.913165,USD,,-4.9401,USD,-252.20914468819325,5.0046685340803,Consumer services,Neutral
ONB,Old National Bancorp,20.67,USD,0.38853812530355436,3744876,0.987332643223406,6600179961.566782,USD,12.011854951185496,1.7208,USD,-6.943543153796227,2.71976687712482,Finance,Buy
AN,"AutoNation, Inc.",175.02,USD,0.4995693367786417,383421,0.6579776275834375,6598452861.512835,USD,10.353333688264213,16.9047,USD,-19.83658797977979,0,Retail trade,Buy
SATS,EchoStar Corporation,23.02,USD,2.402135231316722,1303637,0.9889393804799861,6596405967.688611,USD,,-0.5038,USD,91.9819203284898,0,Communications,Neutral
CHDN,"Churchill Downs, Incorporated",90.95,USD,0.597279062050665,1104322,0.7932166423778987,6569509892.359252,USD,16.189035243859024,5.618,USD,25.20894158550447,0.452383585886517,Consumer services,Strong buy
LRN,"Stride, Inc.",150.7,USD,5.940246045694193,1621784,1.9272631037180334,6562478995.484007,USD,23.531432497423562,6.4042,USD,50.34392093339909,0,Consumer services,Buy
INFA,Informatica Inc.,18.92,USD,0.4779607010090463,2333509,0.7389885665434707,6558591031.71535,USD,624.4224422442245,0.0303,USD,,0,Technology services,Buy
PATH,"UiPath, Inc.",11.88,USD,-0.5025125628140596,11389408,0.9294828599429925,6551735530.613066,USD,,-0.1281,USD,20.877084620135886,0,Technology services,Neutral
OLLI,"Ollie's Bargain Outlet Holdings, Inc.",106.46,USD,0.32984638582602427,1263893,0.9879661939999892,6520783469.606823,USD,32.92916795545932,3.233,USD,10.548811762694477,0,Retail trade,Buy
QRVO,"Qorvo, Inc.",69.81,USD,-2.5952281289242354,2956683,1.1710272404119242,6520032374.922562,USD,119.37414500683995,0.5848,USD,,0,Electronic technology,Neutral
KNTK,Kinetik Holdings Inc.,41.1,USD,-0.5805515239477551,932828,1.3044347071577447,6519233807.416545,USD,40.45673786790039,1.0159,USD,-54.98692897337055,7.47460087082728,Industrial services,Buy
FR,"First Industrial Realty Trust, Inc.",48.1,USD,1.0928961748633945,1169248,0.7392007438739799,6493674009,USD,23.857943554387187,2.0161,USD,-7.040759867207686,3.26817990752417,Finance,Buy
PB,"Prosperity Bancshares, Inc.",68.09,USD,0.2798232695139878,446194,0.5657130432081509,6486438627.86436,USD,13.009419362234663,5.2339,USD,20.875288683602776,3.35787923416789,Finance,Buy
STWD,Starwood Property Trust Inc.,19.12,USD,-0.3647733194372083,1832256,0.7801941160036802,6481284471,USD,17.33454215775159,1.103,USD,3.199850299401198,10.0052110474205,Finance,Buy
LTH,"Life Time Group Holdings, Inc.",30.9,USD,0.7827788649706408,1142589,0.7058637978642627,6477135227.426614,USD,41.72292735619767,0.7406,USD,98.2334047109208,0,Consumer services,Buy
PDI,PIMCO Dynamic Income Fund,18.62,USD,0.7575757575757607,2236443,1.507435658862896,6463269120,USD,8.425339366515837,2.21,USD,17.89181692094313,14.3181818181818,Miscellaneous,
FBIN,"Fortune Brands Innovations, Inc.",53.31,USD,-0.9476031215161613,1707415,1.3025541937200107,6462710434.283167,USD,14.195180402076954,3.7555,USD,18.585998926394897,1.80230397621702,Producer manufacturing,Buy
SSD,"Simpson Manufacturing Company, Inc.",153.83,USD,0.09109245884573802,153274,0.7130310028042269,6456927856.373545,USD,20.02890474454456,7.6804,USD,-3.798990443027671,0.728739670765827,Producer manufacturing,Buy
GPK,Graphic Packaging Holding Company,21.37,USD,-15.566969577242187,13794272,6.097486876229424,6448488666.5646,USD,9.920616498769787,2.1541,USD,-7.897212245596026,1.61991307783485,Process industries,Buy
LEGN,Legend Biotech Corporation,33.96,USD,-2.8326180257510782,535327,0.4280713308548616,6418538195,USD,,-0.9682,USD,67.21189339293576,0,Health technology,Strong buy
BPMC,Blueprint Medicines Corporation,99.25,USD,10.893854748603351,1717497,2.1794123278943314,6409158556.279329,USD,,-1.0717,USD,87.20220680431329,0,Health technology,Buy
BBWI,"Bath & Body Works, Inc.",30.05,USD,-1.5077023926581476,3911434,0.9293356108835246,6400863721.391347,USD,8.259578912649113,3.6382,USD,-5.675248243499005,2.62209111766634,Retail trade,Buy
SAIA,"Saia, Inc.",240.16,USD,-1.57377049180328,1466906,1.116986857087945,6396423001.04,USD,20.038214115860526,11.9851,USD,-13.147043690621999,0,Transportation,Buy
SPXC,"SPX Technologies, Inc.",136.67,USD,1.878494222884817,278049,1.1544699176567892,6393256351.616771,USD,31.91583765354257,4.2822,USD,38.05532271584241,0,Producer manufacturing,Strong buy
AWI,Armstrong World Industries Inc,146.81,USD,1.2343125086194953,422784,1.084416059096243,6375490903.203834,USD,23.51254824708916,6.2439,USD,17.516750734020924,0.810922631361192,Producer manufacturing,Buy
EPRT,"Essential Properties Realty Trust, Inc.",31.91,USD,-0.8082064034815093,1343970,0.7651872128669102,6371788032,USD,27.496768634209392,1.1605,USD,-5.56595329156156,3.63692881566677,Finance,Strong buy
AA,Alcoa Corporation,24.54,USD,0.04076640847940485,5126365,0.6613588506613094,6353021841.456176,USD,7.345765857455024,3.3407,USD,,1.63065633917652,Non-energy minerals,Buy
POST,"Post Holdings, Inc.",112.45,USD,-0.6362110099849774,579836,1.191268001195714,6351383463.642309,USD,18.909647367447494,5.9467,USD,33.696800737426656,0,Consumer non-durables,Buy
KNX,Knight-Swift Transportation Holdings Inc.,38.98,USD,-0.48506510084249377,3108258,0.9584582905434291,6314793013.084502,USD,41.93201376936317,0.9296,USD,36.60543717854519,1.68496298187388,Transportation,Buy
VERX,"Vertex, Inc.",39.81,USD,-0.5495878091431398,1031451,1.1704868071983308,6309101993.0916815,USD,,-0.3382,USD,-260.5543710021322,0,Technology services,Buy
SLM,SLM Corporation,29.99,USD,3.7357315807678946,3119375,1.203656453151672,6293596591.640954,USD,10.80097961535691,2.7766,USD,-13.30710628200324,1.66032514700796,Finance,Strong buy
STAG,"Stag Industrial, Inc.",33.09,USD,0.1816530426884719,1152725,0.9213603578256783,6288579278,USD,24.98867240598097,1.3242,USD,33.38033843674456,4.4883378746594,Finance,Buy
IDA,"IDACORP, Inc.",116.3,USD,-1.5157930392073895,453256,1.3227418112203209,6282549372.271996,USD,21.19130482316284,5.4881,USD,6.7183914751293194,2.86222372766534,Utilities,Buy
BWA,BorgWarner Inc.,28.54,USD,0.563777307963355,1559376,0.9005284752479639,6269845790.206484,USD,20.011218622914036,1.4262,USD,-46.540220406327315,1.55038759689923,Producer manufacturing,Buy
ADT,ADT Inc.,8.01,USD,-0.12468827930174299,20384902,1.1062270828505607,6261945458.25187,USD,13.704020530367835,0.5845,USD,-14.771070282881299,2.7431421446384,Commercial services,Buy
LEVI,Levi Strauss & Co,15.81,USD,-1.2492192379762714,1798398,0.7462912388199356,6250136457.168645,USD,17.78402699662542,0.889,USD,187.60918796505987,3.24797001873829,Consumer non-durables,Buy
BULL,Webull Corporation,13.54,USD,-2.51979841612672,5767381,0.9319142113216557,6248049975.202303,USD,64.90891658676892,0.2086,USD,-33.119589612055144,0,Technology services,
IVZ,Invesco Ltd,13.92,USD,-0.0717875089734371,4083883,0.6368932678998764,6229983476.157933,USD,11.151165585195866,1.2483,USD,,5.88657573582197,Finance,Neutral
FAF,First American Corporation (New),60.52,USD,-0.47689524749218737,476721,0.5638511739758486,6227508232.884066,USD,39.94192185850053,1.5152,USD,-27.258761401824295,3.53560269692485,Finance,Buy
TREX,"Trex Company, Inc.",57.97,USD,0.2594258042199906,990525,0.8270335368872697,6215539015.65531,USD,27.823374130069595,2.0835,USD,10.384105960264899,0,Non-energy minerals,Buy
SRPT,"Sarepta Therapeutics, Inc.",62.78,USD,0.608974358974363,1360542,0.8068226206746703,6168568142.7625,USD,26.33941682399832,2.3835,USD,,0,Health technology,Strong buy
VIRT,"Virtu Financial, Inc.",39.82,USD,1.7113665389527504,1145688,0.9509597763955318,6149380835.801789,USD,11.485102823685502,3.4671,USD,141.79510426110608,2.45210727969349,Finance,Buy
CHA,Chagee Holdings Limited,34.76,USD,3.7921767691848194,813153,,6147086191,USD,26.827197653777876,1.2957,USD,,0,Miscellaneous,
SNV,Synovus Financial Corp.,44.1,USD,1.8005540166205012,1232360,0.9220348722153908,6139342938.968144,USD,12.358479991032397,3.5684,USD,22.180373895774846,3.53185595567867,Finance,Buy
MTG,MGIC Investment Corporation,25.31,USD,1.6057808109193037,2206997,1.109994576761309,6138363170.873143,USD,8.749006187562653,2.8929,USD,16.330223580505063,2.02729827378563,Finance,Neutral
VRNA,Verona Pharma plc,72.26,USD,0.2636325794366754,1616873,0.9958407295866948,6135463412,USD,,-2.0381,USD,-157.53095779631033,0,Health technology,Strong buy
S,"SentinelOne, Inc.",18.57,USD,0.37837837837837995,3102683,0.8212044422515189,6121734411.783243,USD,,-0.9152,USD,20.55555555555555,0,Technology services,Buy
GLBE,Global-E Online Ltd.,36.11,USD,0.556947925368986,1053256,0.6859438866254697,6118309306.453077,USD,,-0.4532,USD,44.41991660534707,0,Retail trade,Strong buy
MSA,MSA Safety Incorporated,155.81,USD,-1.0227417100749494,257918,0.905081507797756,6117197743.209695,USD,21.500227683561246,7.2469,USD,7.253433578025101,1.29589632829374,Consumer durables,Buy
NXT,Nextracker Inc.,41.87,USD,3.102684067963551,1694926,1.0051730420153395,6097068965.189363,USD,11.032065976339155,3.7953,USD,126.84238838084994,0,Electronic technology,Buy
UFPI,"UFP Industries, Inc.",99.93,USD,1.092564491654034,639392,1.340848947932091,6078183908.470107,USD,16.47731957063004,6.0647,USD,-24.315183886386038,1.35558927668184,Non-energy minerals,Buy
CCCS,CCC Intelligent Solutions Holdings Inc.,9.18,USD,-0.8639308855291584,4551472,0.8458821020244722,6049104110.766739,USD,226.10837438423647,0.0406,USD,,0,Technology services,Buy
FLS,Flowserve Corporation,46.16,USD,2.0561574176431567,2106527,0.9834048302041324,6034433150.636304,USD,21.608463627001214,2.1362,USD,50.957529503215326,1.85717444174221,Producer manufacturing,Strong buy
GH,"Guardant Health, Inc.",48.87,USD,3.4723692568282885,5049991,2.477870734896063,6031605720.856871,USD,,-3.5556,USD,16.907760977775695,0,Health services,Strong buy
LPX,Louisiana-Pacific Corporation,86.52,USD,0.2433090024330828,590417,1.2723374562431093,6025490211.240876,USD,14.689802709769431,5.8898,USD,138.24124261791118,1.22813115513845,Non-energy minerals,Neutral
BOKF,BOK Financial Corporation,93.69,USD,0.5581195663840249,367172,1.3975174664943235,6021618841.1388855,USD,10.72458791208791,8.736,USD,26.84768404239874,2.40420736288505,Finance,Buy
FLR,Fluor Corporation,35.78,USD,2.5508741759816584,3922558,1.6554749492676704,6011736538.869017,USD,2.930889014490617,12.2079,USD,2377.2524350649346,0,Industrial services,Buy
VMI,"Valmont Industries, Inc.",298.71,USD,1.8723143032535132,126208,0.7213567506024261,5995379692.194596,USD,17.38282841214604,17.1842,USD,116.87364329345246,0.845781324602687,Producer manufacturing,Buy
STEP,StepStone Group Inc.,51.54,USD,3.0593881223755273,558923,1.0380593082823844,5977453628.7618475,USD,,-1.6699,USD,-290.51911009697665,1.85962807438512,Finance,Buy
XHG,XChange TEC.INC,0.1153,USD,2.946428571428569,1203294,0.5737104288374532,5968842485,USD,,,,,0,Finance,
THG,Hanover Insurance Group Inc,165.59,USD,-0.3070439494280499,360163,1.2960869770181827,5967764798.298978,USD,14.174556162366677,11.6822,USD,1138.3082467670129,2.10716435881999,Finance,Buy
BRKR,Bruker Corporation,39.35,USD,-1.7723414877683494,1793128,0.8718846510388569,5962353201.591364,USD,51.817224124308666,0.7594,USD,-73.90826318501976,0.499251123315028,Health technology,Buy
RITM,Rithm Capital Corp.,11.18,USD,0,4676239,0.8708221481734303,5928923254,USD,9.329105473965287,1.1984,USD,-19.95190702023914,8.94454382826476,Finance,Strong buy
QXO,"QXO, Inc.",13.22,USD,-0.8995502248875504,2560770,0.3499648917197334,5911535197.847076,USD,,-0.722,USD,55.86257488690549,0,Commercial services,
APA,APA Corporation,16.22,USD,4.375804375804374,8845677,1.1678667179617317,5905122939.737451,USD,7.215302491103202,2.248,USD,-75.76045114889854,6.43500643500644,Energy minerals,Neutral
PSLV,Sprott Physical Silver Trust ETV,10.84,USD,-1.004566210045657,47336060,1.2345479190669633,5904108600,USD,6.300860265054639,1.7204,USD,,0,Miscellaneous,
ONTO,Onto Innovation Inc.,120.73,USD,-1.0166434369107116,1029348,1.2098568232425542,5896031875.363123,USD,29.729130755971436,4.061,USD,65.39056772827237,0,Electronic technology,Strong buy
ESNT,Essent Group Ltd.,57.04,USD,0.19321974354470303,543504,0.84968183675004,5895256276.229756,USD,8.333576834292728,6.8446,USD,5.293438966233368,2.02002459160372,Finance,Buy
DINO,HF Sinclair Corporation,31.27,USD,3.9906883937479187,4305387,1.7140418286549373,5891499162.981044,USD,37.95363514989683,0.8239,USD,-90.07827552986512,6.6511473229132,Energy minerals,Buy
CDP,COPT Defense Properties,26.19,USD,0.30639601685178797,694137,0.7274421381068712,5890063689,USD,21.053054662379424,1.244,USD,,4.55764075067024,Finance,Buy
FCFS,"FirstCash Holdings, Inc.",132.65,USD,-0.9779038518960901,251363,0.552353164280475,5884960081.57323,USD,21.235892099575764,6.2465,USD,21.702450999493436,1.11227232009555,Finance,Buy
NEU,NewMarket Corp,621.78,USD,1.0531448074110221,50274,1.259924215084807,5866186690.185081,USD,12.374420863252082,50.2472,USD,20.919084380956043,1.66585405493255,Process industries,Neutral
CHH,"Choice Hotels International, Inc.",125.68,USD,-0.3409721671556519,449100,1.2308371995123792,5864858302.228848,USD,20.08726645036521,6.2567,USD,23.54520861718303,0.911902307509317,Consumer services,Neutral
ARW,"Arrow Electronics, Inc.",113.07,USD,1.5355603448275805,1288492,1.6340497241184446,5864630254.999191,USD,15.53949122493575,7.2763,USD,-53.92326348651506,0,Distribution services,Neutral
USM,United States Cellular Corporation,68.85,USD,0.2767258957180276,223579,1.0546617029386125,5853860306.838771,USD,,-0.464,USD,-172.97892418999686,0,Communications,Buy
ENPH,"Enphase Energy, Inc.",44.55,USD,-0.08970621215520576,5883064,0.9121566003432823,5845272582.342453,USD,41.44571588054703,1.0749,USD,-44.308585047406865,0,Electronic technology,Neutral
TIGO,Millicom International Cellular S.A.,33.85,USD,-1.9976838448175962,502089,0.44147947488730416,5825460365.554431,USD,23.18334360660229,1.4601,USD,,5.06658946149392,Communications,Buy
TRNO,Terreno Realty Corporation,56.62,USD,0.5148233623291304,933827,1.0350882326795108,5803071904,USD,29.698400209808547,1.9065,USD,6.872582543864568,3.40848570921356,Finance,Buy
ZWS,Zurn Elkay Water Solutions Corporation,34.43,USD,1.3839811542991722,810639,0.5512878780511409,5792925097.271496,USD,35.20449897750511,0.978,USD,38.644740572724686,1.00117785630153,Producer manufacturing,Buy
CWEN,"Clearway Energy, Inc.",28.95,USD,-1.329243353783233,983644,1.1303623157095406,5784206587.965236,USD,38.630904723779025,0.7494,USD,10.989336492890985,5.73449216087253,Utilities,Strong buy
EAT,"Brinker International, Inc.",130.05,USD,-3.164556962025316,2332962,1.0328987826826141,5780872553.297468,USD,17.943871074562615,7.2476,USD,115.05593305836624,0,Consumer services,Neutral
TMHC,Taylor Morrison Home Corporation,57.44,USD,0.1569311246730537,790542,0.7017814536961146,5765119581.26591,USD,6.676507851638324,8.6033,USD,22.979830467287055,0,Consumer durables,Buy
R,"Ryder System, Inc.",138.9,USD,0.8934408367836263,581071,1.2594818071550633,5742236156.467641,USD,12.152868917003518,11.4294,USD,47.86152293720406,2.28081644512239,Transportation,Buy
CRL,"Charles River Laboratories International, Inc.",116.89,USD,-1.4584387118529794,989999,0.5592545163660916,5741135616.633873,USD,455.71150097465886,0.2565,USD,-97.21431829535827,0,Commercial services,Neutral
LB,LandBridge Company LLC,74.95,USD,3.450655624568668,409014,1.2126424769079565,5729822229.647344,USD,,-2.6182,USD,,0.276052449965493,Commercial services,Buy
NVMI,Nova Ltd.,195.65,USD,-0.2854084909026055,105643,0.5283489364553915,5728319238.2037115,USD,34.255449531646676,5.7115,USD,33.837141183362625,0,Electronic technology,Strong buy
BYD,Boyd Gaming Corporation,69.17,USD,0.04339022273647836,770122,0.7081149903228888,5707404667.524154,USD,11.298226127862533,6.1222,USD,10.071916576770946,0.997975122938965,Consumer services,Buy
OMF,"OneMain Holdings, Inc.",47.59,USD,1.1047376248141132,1109012,0.7817569646108302,5676609537.25834,USD,10.074729555221543,4.7237,USD,-7.797860712054961,8.83790099851285,Finance,Buy
VOYA,"Voya Financial, Inc.",59,USD,-0.3378378378378426,949891,1.0706493230127427,5676445835.726352,USD,9.64131056458861,6.1195,USD,12.849687425083456,2.95608108108108,Finance,Buy
ACIW,"ACI Worldwide, Inc.",53.91,USD,1.0307346326836528,830809,1.3514915128456184,5669947051.493815,USD,28.17497648165569,1.9134,USD,72.25423118473172,0,Technology services,Buy
KEX,Kirby Corporation,99.58,USD,3.3309121095776626,1339890,3.0218354556704323,5665803358.164367,USD,20.28891016890446,4.9081,USD,31.715106137455386,0,Transportation,Strong buy
TX,Ternium S.A.,29.21,USD,1.2127512127512177,175875,1.0333334116718056,5665439695,USD,,-0.2731,USD,-108.00152354164835,10.7415107415107,Non-energy minerals,Buy
FCN,"FTI Consulting, Inc.",165.21,USD,-0.6434929035361999,483259,0.9439824947005135,5664553130.854402,USD,22.564431757651914,7.3217,USD,-14.893641752876901,0,Commercial services,Buy
STVN,Stevanato Group S.p.A.,20.74,USD,-0.5752636625119895,366809,1.5457306769443153,5659917640.088207,USD,44.32571062192776,0.4679,USD,-21.16259477674811,0.274688398849473,Health technology,Buy
CZR,"Caesars Entertainment, Inc.",27.2,USD,0.5173688100517391,7049406,1.0422529155675022,5656732871.840354,USD,,-1.0975,USD,-130.8563877642825,0,Consumer services,Buy
CEF,Sprott Physical Gold and Silver Trust,28.46,USD,-1.828216626422896,604343,0.6812319467497809,5640033490,USD,5.75530839231547,4.945,USD,243.92822367505912,0,Miscellaneous,
SLGN,Silgan Holdings Inc.,52.71,USD,2.0522749273959384,920363,1.067315106374565,5639610648.426912,USD,20.425482445942805,2.5806,USD,-13.50717254323636,1.49080348499516,Process industries,Strong buy
NBIS,Nebius Group N.V.,23.925,USD,5.257369115706116,7475342,1.4980664204044987,5633247042.0765505,USD,,,,,0,Technology services,Buy
SAIC,Science Applications International Corporation,119.41,USD,-1.338511112947207,539495,1.3187449538288325,5632245554.584565,USD,16.59255759664286,7.1966,USD,-18.735743806319025,1.22283731306288,Technology services,Neutral
TFX,Teleflex Incorporated,125.87,USD,-8.157606712878515,1200530,1.6394532870592535,5623908255.217584,USD,88.2183908045977,1.4268,USD,-81.0580816461998,0.992338562568406,Health technology,Neutral
JXN,Jackson Financial Inc.,77.84,USD,-0.08984725965857165,545404,0.9413887124972664,5611781920.524708,USD,6.8022336214203944,11.4433,USD,14.544107784551027,3.7222436144269,Finance,Neutral
OSK,Oshkosh Corporation (Holding Company),86.69,USD,3.4980897803247286,874875,0.9475635472750136,5602498804.107091,USD,8.375845410628019,10.35,USD,13.994316805075224,2.25644699140401,Consumer durables,Buy
CRVL,CorVel Corp.,108.97,USD,0.19308569326957864,186151,0.921478932327723,5596605431.294962,USD,64.24739107363953,1.6961,USD,17.907542579075432,0,Finance,
HOMB,"Home BancShares, Inc.",28.04,USD,1.045045045045042,948123,0.912511859671573,5567361339.011171,USD,13.398318042813456,2.0928,USD,8.49707086940743,2.75675675675676,Finance,Buy
ADMA,ADMA Biologics Inc,23.27,USD,-2.2268907563025255,2782923,0.6530022957314524,5551375117.681932,USD,28.74969112923153,0.8094,USD,,0,Health technology,Buy
ACT,"Enact Holdings, Inc.",36.57,USD,2.1793797150041945,711709,1.3380599447786994,5536380408.095557,USD,8.373019507280885,4.3676,USD,6.236621910877607,2.06761665269628,Finance,Buy
CRK,"Comstock Resources, Inc.",18.87,USD,3.284072249589499,2740613,1.370759810269256,5527359329.088669,USD,,-0.7571,USD,-199.21373345564146,0,Energy minerals,Neutral
AXSM,"Axsome Therapeutics, Inc.",112.24,USD,-0.044527562561235516,423982,0.6923488933378186,5524375484.442069,USD,,-5.9954,USD,-15.289502528700261,0,Health technology,Strong buy
DDS,"Dillard's, Inc.",351.84,USD,1.494259504990466,98418,0.9241499891544918,5522846893.199791,USD,9.535166074061225,36.8992,USD,-17.59524766626468,0.288467085905498,Retail trade,Sell
